2025-05-29 19:45:07,696 - Voter 0, Epoch 33/200, Loss: 1.0623, Train Acc: 0.4768, Val Acc: 0.5045, Val f1: 0.4606, Best f1: 0.5034
2025-05-29 19:45:28,280 - Voter 0, Epoch 34/200, Loss: 1.0578, Train Acc: 0.4676, Val Acc: 0.5277, Val f1: 0.4929, Best f1: 0.5034
2025-05-29 19:45:48,283 - Voter 0, Epoch 35/200, Loss: 1.0580, Train Acc: 0.4786, Val Acc: 0.5152, Val f1: 0.4813, Best f1: 0.5034
2025-05-29 19:46:08,043 - Voter 0, Epoch 36/200, Loss: 1.0647, Train Acc: 0.4808, Val Acc: 0.4652, Val f1: 0.4121, Best f1: 0.5034
2025-05-29 19:46:28,320 - Voter 0, Epoch 37/200, Loss: 1.0582, Train Acc: 0.4810, Val Acc: 0.5357, Val f1: 0.5033, Best f1: 0.5034
2025-05-29 19:46:48,231 - Voter 0, Epoch 38/200, Loss: 1.0492, Train Acc: 0.4855, Val Acc: 0.5304, Val f1: 0.4968, Best f1: 0.5034
2025-05-29 19:47:08,737 - Voter 0, Epoch 39/200, Loss: 1.0453, Train Acc: 0.4864, Val Acc: 0.5045, Val f1: 0.4597, Best f1: 0.5034
2025-05-29 19:47:28,764 - Voter 0, Epoch 40/200, Loss: 1.0558, Train Acc: 0.4882, Val Acc: 0.4938, Val f1: 0.4397, Best f1: 0.5034
2025-05-29 19:47:48,644 - Voter 0, Epoch 41/200, Loss: 1.0562, Train Acc: 0.4792, Val Acc: 0.4982, Val f1: 0.4527, Best f1: 0.5034
2025-05-29 19:48:08,202 - Voter 0, Epoch 42/200, Loss: 1.0578, Train Acc: 0.4844, Val Acc: 0.5232, Val f1: 0.4860, Best f1: 0.5034
2025-05-29 19:48:29,057 - Voter 0, Epoch 43/200, Loss: 1.0472, Train Acc: 0.4942, Val Acc: 0.5116, Val f1: 0.4623, Best f1: 0.5034
2025-05-29 19:48:49,321 - Voter 0, Epoch 44/200, Loss: 1.0305, Train Acc: 0.5065, Val Acc: 0.5455, Val f1: 0.5204, Best f1: 0.5034
2025-05-29 19:49:09,474 - Voter 0, Epoch 45/200, Loss: 1.0223, Train Acc: 0.5161, Val Acc: 0.5232, Val f1: 0.4794, Best f1: 0.5204
2025-05-29 19:49:29,733 - Voter 0, Epoch 46/200, Loss: 1.0196, Train Acc: 0.5096, Val Acc: 0.5384, Val f1: 0.5059, Best f1: 0.5204
2025-05-29 19:49:50,963 - Voter 0, Epoch 47/200, Loss: 1.0296, Train Acc: 0.5051, Val Acc: 0.5384, Val f1: 0.5217, Best f1: 0.5204
2025-05-29 19:50:10,824 - Voter 0, Epoch 48/200, Loss: 1.0189, Train Acc: 0.5156, Val Acc: 0.5607, Val f1: 0.5368, Best f1: 0.5217
2025-05-29 19:50:32,318 - Voter 0, Epoch 49/200, Loss: 1.0232, Train Acc: 0.5096, Val Acc: 0.5446, Val f1: 0.5219, Best f1: 0.5368
2025-05-29 19:50:53,478 - Voter 0, Epoch 50/200, Loss: 1.0250, Train Acc: 0.5179, Val Acc: 0.5482, Val f1: 0.5239, Best f1: 0.5368
