2025-05-29 08:16:36,193 - Voter 0, Epoch 37/250, Loss: 0.5201, Train Acc: 0.6938, Val Acc: 0.6727, Val f1: 0.6233
2025-05-29 08:17:03,478 - Voter 0, Epoch 38/250, Loss: 0.5148, Train Acc: 0.6935, Val Acc: 0.5506, Val f1: 0.5414
2025-05-29 08:17:30,084 - Voter 0, Epoch 39/250, Loss: 0.5123, Train Acc: 0.7042, Val Acc: 0.5671, Val f1: 0.5695
2025-05-29 08:17:56,364 - Voter 0, Epoch 40/250, Loss: 0.5142, Train Acc: 0.6987, Val Acc: 0.6284, Val f1: 0.5826
2025-05-29 08:18:23,137 - Voter 0, Epoch 41/250, Loss: 0.4955, Train Acc: 0.7098, Val Acc: 0.6819, Val f1: 0.6314
2025-05-29 08:18:50,301 - Voter 0, Epoch 42/250, Loss: 0.4994, Train Acc: 0.7040, Val Acc: 0.6965, Val f1: 0.6722
2025-05-29 08:19:17,174 - Voter 0, Epoch 43/250, Loss: 0.4909, Train Acc: 0.7080, Val Acc: 0.5963, Val f1: 0.5337
2025-05-29 08:19:43,592 - Voter 0, Epoch 44/250, Loss: 0.4840, Train Acc: 0.7141, Val Acc: 0.6274, Val f1: 0.5882
2025-05-29 08:20:10,900 - Voter 0, Epoch 45/250, Loss: 0.4773, Train Acc: 0.7151, Val Acc: 0.6814, Val f1: 0.6676
2025-05-29 08:20:37,849 - Voter 0, Epoch 46/250, Loss: 0.4639, Train Acc: 0.7177, Val Acc: 0.6483, Val f1: 0.6521
2025-05-29 08:21:04,528 - Voter 0, Epoch 47/250, Loss: 0.4683, Train Acc: 0.7175, Val Acc: 0.5764, Val f1: 0.5728
2025-05-29 08:21:31,716 - Voter 0, Epoch 48/250, Loss: 0.4690, Train Acc: 0.7212, Val Acc: 0.5861, Val f1: 0.5568
2025-05-29 08:21:59,120 - Voter 0, Epoch 49/250, Loss: 0.4684, Train Acc: 0.7237, Val Acc: 0.5978, Val f1: 0.6039
2025-05-29 08:22:25,802 - Voter 0, Epoch 50/250, Loss: 0.4455, Train Acc: 0.7286, Val Acc: 0.7009, Val f1: 0.6758
2025-05-29 08:22:52,064 - Voter 0, Epoch 51/250, Loss: 0.4520, Train Acc: 0.7230, Val Acc: 0.5764, Val f1: 0.5599
2025-05-29 08:23:18,674 - Voter 0, Epoch 52/250, Loss: 0.4474, Train Acc: 0.7254, Val Acc: 0.6235, Val f1: 0.5498
2025-05-29 08:23:44,837 - Voter 0, Epoch 53/250, Loss: 0.4362, Train Acc: 0.7307, Val Acc: 0.4815, Val f1: 0.4426
2025-05-29 08:24:12,305 - Voter 0, Epoch 54/250, Loss: 0.4480, Train Acc: 0.7293, Val Acc: 0.6907, Val f1: 0.6517
2025-05-29 08:24:39,556 - Voter 0, Epoch 55/250, Loss: 0.4366, Train Acc: 0.7288, Val Acc: 0.6026, Val f1: 0.5874
2025-05-29 08:25:05,447 - Voter 0, Epoch 56/250, Loss: 0.4259, Train Acc: 0.7343, Val Acc: 0.5671, Val f1: 0.5434
2025-05-29 08:25:31,970 - Voter 0, Epoch 57/250, Loss: 0.4296, Train Acc: 0.7322, Val Acc: 0.7135, Val f1: 0.6832
2025-05-29 08:25:58,022 - Voter 0, Epoch 58/250, Loss: 0.4262, Train Acc: 0.7374, Val Acc: 0.6926, Val f1: 0.6931
2025-05-29 08:26:24,183 - Voter 0, Epoch 59/250, Loss: 0.4184, Train Acc: 0.7416, Val Acc: 0.7106, Val f1: 0.6856
2025-05-29 08:26:51,221 - Voter 0, Epoch 60/250, Loss: 0.4121, Train Acc: 0.7436, Val Acc: 0.6960, Val f1: 0.6893
2025-05-29 08:27:17,996 - Voter 0, Epoch 61/250, Loss: 0.4081, Train Acc: 0.7468, Val Acc: 0.4801, Val f1: 0.4601
2025-05-29 08:27:44,323 - Voter 0, Epoch 62/250, Loss: 0.4103, Train Acc: 0.7450, Val Acc: 0.7101, Val f1: 0.6833
2025-05-29 08:28:11,120 - Voter 0, Epoch 63/250, Loss: 0.4128, Train Acc: 0.7422, Val Acc: 0.7043, Val f1: 0.7048
2025-05-29 08:28:37,637 - Voter 0, Epoch 64/250, Loss: 0.4059, Train Acc: 0.7482, Val Acc: 0.7096, Val f1: 0.7032
2025-05-29 08:29:04,134 - Voter 0, Epoch 65/250, Loss: 0.4025, Train Acc: 0.7500, Val Acc: 0.5720, Val f1: 0.5581
2025-05-29 08:29:30,718 - Voter 0, Epoch 66/250, Loss: 0.3995, Train Acc: 0.7510, Val Acc: 0.6921, Val f1: 0.6609
2025-05-29 08:29:57,307 - Voter 0, Epoch 67/250, Loss: 0.3891, Train Acc: 0.7584, Val Acc: 0.5841, Val f1: 0.5373
2025-05-29 08:30:23,891 - Voter 0, Epoch 68/250, Loss: 0.3904, Train Acc: 0.7506, Val Acc: 0.7320, Val f1: 0.7248
2025-05-29 08:30:50,644 - Voter 0, Epoch 69/250, Loss: 0.3857, Train Acc: 0.7567, Val Acc: 0.6790, Val f1: 0.6676
2025-05-29 08:31:17,294 - Voter 0, Epoch 70/250, Loss: 0.3846, Train Acc: 0.7583, Val Acc: 0.6970, Val f1: 0.6608
2025-05-29 08:31:43,851 - Voter 0, Epoch 71/250, Loss: 0.3866, Train Acc: 0.7513, Val Acc: 0.7140, Val f1: 0.7114
2025-05-29 08:32:11,099 - Voter 0, Epoch 72/250, Loss: 0.3855, Train Acc: 0.7551, Val Acc: 0.6474, Val f1: 0.6427
2025-05-29 08:32:37,680 - Voter 0, Epoch 73/250, Loss: 0.3783, Train Acc: 0.7598, Val Acc: 0.6629, Val f1: 0.6368
2025-05-29 08:33:04,584 - Voter 0, Epoch 74/250, Loss: 0.3799, Train Acc: 0.7552, Val Acc: 0.6795, Val f1: 0.6794
2025-05-29 08:33:31,715 - Voter 0, Epoch 75/250, Loss: 0.3798, Train Acc: 0.7581, Val Acc: 0.5214, Val f1: 0.5412
2025-05-29 08:33:57,521 - Voter 0, Epoch 76/250, Loss: 0.3758, Train Acc: 0.7629, Val Acc: 0.6950, Val f1: 0.6740
2025-05-29 08:34:24,577 - Voter 0, Epoch 77/250, Loss: 0.3682, Train Acc: 0.7654, Val Acc: 0.7106, Val f1: 0.7043
2025-05-29 08:34:51,364 - Voter 0, Epoch 78/250, Loss: 0.3716, Train Acc: 0.7642, Val Acc: 0.5817, Val f1: 0.5392
2025-05-29 08:35:18,149 - Voter 0, Epoch 79/250, Loss: 0.3689, Train Acc: 0.7611, Val Acc: 0.7018, Val f1: 0.6971
2025-05-29 08:35:45,373 - Voter 0, Epoch 80/250, Loss: 0.3719, Train Acc: 0.7597, Val Acc: 0.7194, Val f1: 0.6891
2025-05-29 08:36:12,286 - Voter 0, Epoch 81/250, Loss: 0.3623, Train Acc: 0.7681, Val Acc: 0.7262, Val f1: 0.6980
2025-05-29 08:36:38,965 - Voter 0, Epoch 82/250, Loss: 0.3594, Train Acc: 0.7696, Val Acc: 0.7004, Val f1: 0.6952
2025-05-29 08:37:05,045 - Voter 0, Epoch 83/250, Loss: 0.3696, Train Acc: 0.7594, Val Acc: 0.6975, Val f1: 0.7036
2025-05-29 08:37:31,798 - Voter 0, Epoch 84/250, Loss: 0.3705, Train Acc: 0.7618, Val Acc: 0.5671, Val f1: 0.5769
2025-05-29 08:37:58,059 - Voter 0, Epoch 85/250, Loss: 0.3524, Train Acc: 0.7725, Val Acc: 0.6877, Val f1: 0.6673
2025-05-29 08:38:24,143 - Voter 0, Epoch 86/250, Loss: 0.3617, Train Acc: 0.7676, Val Acc: 0.7150, Val f1: 0.7089
2025-05-29 08:38:50,373 - Voter 0, Epoch 87/250, Loss: 0.3486, Train Acc: 0.7742, Val Acc: 0.5992, Val f1: 0.5978
2025-05-29 08:47:31,541 - Voter 0, Epoch 1/200, Loss: 0.8174, Train Acc: 0.6462, Val Acc: 0.7014, Val f1: 0.6878
2025-05-29 08:47:57,338 - Voter 0, Epoch 2/200, Loss: 0.7618, Train Acc: 0.6693, Val Acc: 0.7091, Val f1: 0.6957
2025-05-29 08:48:24,453 - Voter 0, Epoch 3/200, Loss: 0.7265, Train Acc: 0.6854, Val Acc: 0.7417, Val f1: 0.7230
2025-05-29 08:48:51,978 - Voter 0, Epoch 4/200, Loss: 0.7188, Train Acc: 0.6891, Val Acc: 0.7033, Val f1: 0.6987
2025-05-29 08:49:18,272 - Voter 0, Epoch 5/200, Loss: 0.7176, Train Acc: 0.6841, Val Acc: 0.6206, Val f1: 0.6199
2025-05-29 08:49:44,656 - Voter 0, Epoch 6/200, Loss: 0.7141, Train Acc: 0.6915, Val Acc: 0.7194, Val f1: 0.6917
2025-05-29 08:50:10,949 - Voter 0, Epoch 7/200, Loss: 0.7125, Train Acc: 0.6879, Val Acc: 0.7242, Val f1: 0.7162
2025-05-29 08:50:38,153 - Voter 0, Epoch 8/200, Loss: 0.7074, Train Acc: 0.6904, Val Acc: 0.7247, Val f1: 0.7019
2025-05-29 08:51:05,241 - Voter 0, Epoch 9/200, Loss: 0.6900, Train Acc: 0.6966, Val Acc: 0.7228, Val f1: 0.7141
2025-05-29 08:51:32,422 - Voter 0, Epoch 10/200, Loss: 0.7023, Train Acc: 0.6847, Val Acc: 0.7262, Val f1: 0.6994
2025-05-29 08:51:58,884 - Voter 0, Epoch 11/200, Loss: 0.6809, Train Acc: 0.6963, Val Acc: 0.6955, Val f1: 0.6847
2025-05-29 08:52:25,563 - Voter 0, Epoch 12/200, Loss: 0.6837, Train Acc: 0.6972, Val Acc: 0.6347, Val f1: 0.6166
2025-05-29 08:52:52,462 - Voter 0, Epoch 13/200, Loss: 0.6560, Train Acc: 0.7010, Val Acc: 0.7276, Val f1: 0.7117
2025-05-29 08:53:20,214 - Voter 0, Epoch 14/200, Loss: 0.6681, Train Acc: 0.6953, Val Acc: 0.6590, Val f1: 0.6265
2025-05-29 08:53:46,970 - Voter 0, Epoch 15/200, Loss: 0.6716, Train Acc: 0.6911, Val Acc: 0.6911, Val f1: 0.6856
2025-05-29 08:54:14,110 - Voter 0, Epoch 16/200, Loss: 0.6509, Train Acc: 0.7050, Val Acc: 0.7160, Val f1: 0.6713
2025-05-29 08:54:41,213 - Voter 0, Epoch 17/200, Loss: 0.6353, Train Acc: 0.7057, Val Acc: 0.7053, Val f1: 0.6798
2025-05-29 08:55:07,069 - Voter 0, Epoch 18/200, Loss: 0.6304, Train Acc: 0.7057, Val Acc: 0.5613, Val f1: 0.5698
2025-05-29 08:55:33,187 - Voter 0, Epoch 19/200, Loss: 0.6577, Train Acc: 0.6992, Val Acc: 0.6911, Val f1: 0.6503
2025-05-29 08:56:00,262 - Voter 0, Epoch 20/200, Loss: 0.6072, Train Acc: 0.7173, Val Acc: 0.7325, Val f1: 0.7091
2025-05-29 08:56:27,877 - Voter 0, Epoch 21/200, Loss: 0.6086, Train Acc: 0.7117, Val Acc: 0.7067, Val f1: 0.6924
2025-05-29 08:56:54,389 - Voter 0, Epoch 22/200, Loss: 0.5897, Train Acc: 0.7258, Val Acc: 0.7412, Val f1: 0.6971
2025-05-29 08:57:20,632 - Voter 0, Epoch 23/200, Loss: 0.5909, Train Acc: 0.7201, Val Acc: 0.7135, Val f1: 0.6952
2025-05-29 08:57:47,024 - Voter 0, Epoch 24/200, Loss: 0.5685, Train Acc: 0.7251, Val Acc: 0.6697, Val f1: 0.6559
2025-05-29 08:58:13,900 - Voter 0, Epoch 25/200, Loss: 0.5496, Train Acc: 0.7358, Val Acc: 0.7656, Val f1: 0.7294
2025-05-29 08:58:39,788 - Voter 0, Epoch 26/200, Loss: 0.5667, Train Acc: 0.7277, Val Acc: 0.7695, Val f1: 0.7304
2025-05-29 08:59:06,072 - Voter 0, Epoch 27/200, Loss: 0.5451, Train Acc: 0.7364, Val Acc: 0.7237, Val f1: 0.7075
2025-05-29 08:59:32,919 - Voter 0, Epoch 28/200, Loss: 0.5497, Train Acc: 0.7320, Val Acc: 0.7320, Val f1: 0.6997
2025-05-29 08:59:59,615 - Voter 0, Epoch 29/200, Loss: 0.5423, Train Acc: 0.7319, Val Acc: 0.7194, Val f1: 0.6857
2025-05-29 09:00:25,872 - Voter 0, Epoch 30/200, Loss: 0.5353, Train Acc: 0.7403, Val Acc: 0.6984, Val f1: 0.6584
2025-05-29 09:00:52,510 - Voter 0, Epoch 31/200, Loss: 0.5253, Train Acc: 0.7366, Val Acc: 0.7393, Val f1: 0.7086
2025-05-29 09:01:19,512 - Voter 0, Epoch 32/200, Loss: 0.5107, Train Acc: 0.7451, Val Acc: 0.7641, Val f1: 0.7450
2025-05-29 09:01:46,101 - Voter 0, Epoch 33/200, Loss: 0.5315, Train Acc: 0.7392, Val Acc: 0.7320, Val f1: 0.6974
2025-05-29 09:02:12,795 - Voter 0, Epoch 34/200, Loss: 0.5292, Train Acc: 0.7391, Val Acc: 0.7388, Val f1: 0.6966
2025-05-29 09:02:39,202 - Voter 0, Epoch 35/200, Loss: 0.5020, Train Acc: 0.7461, Val Acc: 0.7670, Val f1: 0.7439
2025-05-29 09:03:06,139 - Voter 0, Epoch 36/200, Loss: 0.5020, Train Acc: 0.7419, Val Acc: 0.7709, Val f1: 0.7454
2025-05-29 09:03:32,979 - Voter 0, Epoch 37/200, Loss: 0.4891, Train Acc: 0.7524, Val Acc: 0.7505, Val f1: 0.7256
2025-05-29 09:03:59,778 - Voter 0, Epoch 38/200, Loss: 0.5015, Train Acc: 0.7476, Val Acc: 0.7534, Val f1: 0.7277
2025-05-29 09:04:26,003 - Voter 0, Epoch 39/200, Loss: 0.4889, Train Acc: 0.7479, Val Acc: 0.7583, Val f1: 0.7198
2025-05-29 09:04:52,909 - Voter 0, Epoch 40/200, Loss: 0.4761, Train Acc: 0.7563, Val Acc: 0.7680, Val f1: 0.7444
2025-05-29 09:05:19,948 - Voter 0, Epoch 41/200, Loss: 0.4753, Train Acc: 0.7601, Val Acc: 0.7461, Val f1: 0.7083
2025-05-29 09:05:46,945 - Voter 0, Epoch 42/200, Loss: 0.4745, Train Acc: 0.7549, Val Acc: 0.7704, Val f1: 0.7591
2025-05-29 09:06:14,098 - Voter 0, Epoch 43/200, Loss: 0.4739, Train Acc: 0.7562, Val Acc: 0.7554, Val f1: 0.7378
2025-05-29 09:06:41,434 - Voter 0, Epoch 44/200, Loss: 0.4692, Train Acc: 0.7516, Val Acc: 0.7597, Val f1: 0.7274
2025-05-29 09:07:07,948 - Voter 0, Epoch 45/200, Loss: 0.4817, Train Acc: 0.7527, Val Acc: 0.7301, Val f1: 0.7050
2025-05-29 09:07:35,111 - Voter 0, Epoch 46/200, Loss: 0.4663, Train Acc: 0.7602, Val Acc: 0.7568, Val f1: 0.7346
2025-05-29 09:08:02,059 - Voter 0, Epoch 47/200, Loss: 0.4666, Train Acc: 0.7598, Val Acc: 0.7631, Val f1: 0.7369
2025-05-29 09:08:28,846 - Voter 0, Epoch 48/200, Loss: 0.4532, Train Acc: 0.7603, Val Acc: 0.7661, Val f1: 0.7455
2025-05-29 09:08:56,098 - Voter 0, Epoch 49/200, Loss: 0.4568, Train Acc: 0.7568, Val Acc: 0.7685, Val f1: 0.7423
2025-05-29 09:09:23,098 - Voter 0, Epoch 50/200, Loss: 0.4541, Train Acc: 0.7628, Val Acc: 0.7573, Val f1: 0.7197
2025-05-29 09:09:50,137 - Voter 0, Epoch 51/200, Loss: 0.4625, Train Acc: 0.7577, Val Acc: 0.7719, Val f1: 0.7414
2025-05-29 09:10:17,154 - Voter 0, Epoch 52/200, Loss: 0.4484, Train Acc: 0.7640, Val Acc: 0.7695, Val f1: 0.7300
2025-05-29 09:10:43,825 - Voter 0, Epoch 53/200, Loss: 0.4394, Train Acc: 0.7692, Val Acc: 0.7651, Val f1: 0.7557
2025-05-29 09:11:10,783 - Voter 0, Epoch 54/200, Loss: 0.4528, Train Acc: 0.7608, Val Acc: 0.7724, Val f1: 0.7430
2025-05-29 09:11:37,260 - Voter 0, Epoch 55/200, Loss: 0.4384, Train Acc: 0.7647, Val Acc: 0.7724, Val f1: 0.7481
2025-05-29 09:12:03,618 - Voter 0, Epoch 56/200, Loss: 0.4491, Train Acc: 0.7588, Val Acc: 0.7719, Val f1: 0.7546
2025-05-29 09:12:30,389 - Voter 0, Epoch 57/200, Loss: 0.4455, Train Acc: 0.7665, Val Acc: 0.7568, Val f1: 0.7257
2025-05-29 09:12:57,355 - Voter 0, Epoch 58/200, Loss: 0.4451, Train Acc: 0.7648, Val Acc: 0.7724, Val f1: 0.7455
2025-05-29 09:13:24,757 - Voter 0, Epoch 59/200, Loss: 0.4315, Train Acc: 0.7712, Val Acc: 0.7699, Val f1: 0.7382
2025-05-29 09:13:51,402 - Voter 0, Epoch 60/200, Loss: 0.4393, Train Acc: 0.7636, Val Acc: 0.7743, Val f1: 0.7640
2025-05-29 09:14:17,813 - Voter 0, Epoch 61/200, Loss: 0.4427, Train Acc: 0.7697, Val Acc: 0.7802, Val f1: 0.7680
2025-05-29 09:14:44,576 - Voter 0, Epoch 62/200, Loss: 0.4238, Train Acc: 0.7682, Val Acc: 0.7699, Val f1: 0.7346
2025-05-29 09:15:11,585 - Voter 0, Epoch 63/200, Loss: 0.4274, Train Acc: 0.7718, Val Acc: 0.7670, Val f1: 0.7393
2025-05-29 09:15:38,823 - Voter 0, Epoch 64/200, Loss: 0.4272, Train Acc: 0.7712, Val Acc: 0.7714, Val f1: 0.7394
2025-05-29 09:16:05,556 - Voter 0, Epoch 65/200, Loss: 0.4362, Train Acc: 0.7733, Val Acc: 0.7714, Val f1: 0.7414
2025-05-29 09:16:31,975 - Voter 0, Epoch 66/200, Loss: 0.4272, Train Acc: 0.7712, Val Acc: 0.7524, Val f1: 0.7227
2025-05-29 09:16:58,771 - Voter 0, Epoch 67/200, Loss: 0.4142, Train Acc: 0.7710, Val Acc: 0.7763, Val f1: 0.7554
2025-05-29 09:17:24,911 - Voter 0, Epoch 68/200, Loss: 0.4323, Train Acc: 0.7714, Val Acc: 0.7714, Val f1: 0.7355
2025-05-29 09:17:51,910 - Voter 0, Epoch 69/200, Loss: 0.4257, Train Acc: 0.7720, Val Acc: 0.7651, Val f1: 0.7542
2025-05-29 09:18:18,631 - Voter 0, Epoch 70/200, Loss: 0.4123, Train Acc: 0.7783, Val Acc: 0.7641, Val f1: 0.7418
2025-05-29 09:18:45,864 - Voter 0, Epoch 71/200, Loss: 0.4106, Train Acc: 0.7754, Val Acc: 0.7626, Val f1: 0.7294
2025-05-29 09:19:13,382 - Voter 0, Epoch 72/200, Loss: 0.4102, Train Acc: 0.7828, Val Acc: 0.7724, Val f1: 0.7396
2025-05-29 09:19:39,632 - Voter 0, Epoch 73/200, Loss: 0.4147, Train Acc: 0.7776, Val Acc: 0.7670, Val f1: 0.7196
2025-05-29 09:20:07,112 - Voter 0, Epoch 74/200, Loss: 0.4150, Train Acc: 0.7766, Val Acc: 0.7641, Val f1: 0.7442
2025-05-29 09:20:33,739 - Voter 0, Epoch 75/200, Loss: 0.4279, Train Acc: 0.7725, Val Acc: 0.7675, Val f1: 0.7475
2025-05-29 09:21:00,798 - Voter 0, Epoch 76/200, Loss: 0.4206, Train Acc: 0.7765, Val Acc: 0.7680, Val f1: 0.7479
2025-05-29 09:21:27,421 - Voter 0, Epoch 77/200, Loss: 0.4088, Train Acc: 0.7763, Val Acc: 0.7656, Val f1: 0.7426
2025-05-29 09:21:54,577 - Voter 0, Epoch 78/200, Loss: 0.4114, Train Acc: 0.7800, Val Acc: 0.7748, Val f1: 0.7475
2025-05-29 09:22:22,097 - Voter 0, Epoch 79/200, Loss: 0.4032, Train Acc: 0.7855, Val Acc: 0.7875, Val f1: 0.7715
2025-05-29 09:22:49,388 - Voter 0, Epoch 80/200, Loss: 0.4025, Train Acc: 0.7833, Val Acc: 0.7758, Val f1: 0.7581
2025-05-29 09:23:16,749 - Voter 0, Epoch 81/200, Loss: 0.4025, Train Acc: 0.7815, Val Acc: 0.7758, Val f1: 0.7609
2025-05-29 09:23:43,605 - Voter 0, Epoch 82/200, Loss: 0.4029, Train Acc: 0.7808, Val Acc: 0.7719, Val f1: 0.7490
2025-05-29 09:24:10,254 - Voter 0, Epoch 83/200, Loss: 0.4047, Train Acc: 0.7819, Val Acc: 0.7695, Val f1: 0.7504
2025-05-29 09:24:35,955 - Voter 0, Epoch 84/200, Loss: 0.4025, Train Acc: 0.7845, Val Acc: 0.7763, Val f1: 0.7587
2025-05-29 09:25:02,704 - Voter 0, Epoch 85/200, Loss: 0.3859, Train Acc: 0.7910, Val Acc: 0.7709, Val f1: 0.7578
2025-05-29 09:25:29,712 - Voter 0, Epoch 86/200, Loss: 0.3967, Train Acc: 0.7847, Val Acc: 0.7792, Val f1: 0.7539
2025-05-29 09:25:56,686 - Voter 0, Epoch 87/200, Loss: 0.4084, Train Acc: 0.7783, Val Acc: 0.7821, Val f1: 0.7552
2025-05-29 09:26:23,705 - Voter 0, Epoch 88/200, Loss: 0.3999, Train Acc: 0.7861, Val Acc: 0.7714, Val f1: 0.7598
2025-05-29 09:26:50,183 - Voter 0, Epoch 89/200, Loss: 0.4036, Train Acc: 0.7817, Val Acc: 0.7802, Val f1: 0.7567
2025-05-29 09:27:16,726 - Voter 0, Epoch 90/200, Loss: 0.3968, Train Acc: 0.7868, Val Acc: 0.7777, Val f1: 0.7587
2025-05-29 09:27:43,821 - Voter 0, Epoch 91/200, Loss: 0.3880, Train Acc: 0.7927, Val Acc: 0.7743, Val f1: 0.7565
2025-05-29 09:28:10,759 - Voter 0, Epoch 92/200, Loss: 0.3901, Train Acc: 0.7890, Val Acc: 0.7821, Val f1: 0.7668
2025-05-29 09:28:37,502 - Voter 0, Epoch 93/200, Loss: 0.3837, Train Acc: 0.7862, Val Acc: 0.7763, Val f1: 0.7586
2025-05-29 09:29:04,365 - Voter 0, Epoch 94/200, Loss: 0.3835, Train Acc: 0.7912, Val Acc: 0.7695, Val f1: 0.7619
2025-05-29 09:29:30,556 - Voter 0, Epoch 95/200, Loss: 0.3811, Train Acc: 0.7920, Val Acc: 0.7836, Val f1: 0.7681
2025-05-29 09:29:57,979 - Voter 0, Epoch 96/200, Loss: 0.3865, Train Acc: 0.7911, Val Acc: 0.7772, Val f1: 0.7510
